age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36.0,admin.,single,secondary,no,319.0,yes,no,cellular,18,may,120.0,2.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,secondary,no,1545.0,yes,yes,cellular,13,may,207.0,1.0,-1.0,0.0,unknown,no
51.0,technician,married,tertiary,no,1315.0,no,no,telephone,5,jun,303.0,2.0,-1.0,0.0,unknown,no
31.0,technician,single,tertiary,no,424.0,no,no,cellular,21,aug,93.0,2.0,-1.0,0.0,unknown,no
56.0,blue-collar,married,primary,no,151.0,no,no,cellular,3,feb,128.0,1.0,-1.0,0.0,unknown,no
30.0,technician,single,tertiary,no,-970.0,no,yes,cellular,21,aug,194.0,2.0,-1.0,0.0,unknown,no
38.0,services,married,secondary,no,-762.0,yes,yes,unknown,30,may,408.0,2.0,-1.0,0.0,unknown,no
35.0,services,married,secondary,no,181.0,yes,no,cellular,31,jul,5.0,3.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,unknown,no,-120.0,yes,no,cellular,17,jul,231.0,2.0,-1.0,0.0,unknown,no
39.0,admin.,divorced,secondary,no,1022.0,yes,no,unknown,20,jun,20.0,3.0,-1.0,0.0,unknown,no
50.0,management,married,tertiary,no,78.0,yes,no,cellular,14,jan,218.0,3.0,,,other,no
39.0,technician,married,tertiary,no,209.0,no,no,unknown,23,jul,36.0,2.0,-1.0,0.0,unknown,no
26.0,admin.,married,secondary,no,2469.0,no,no,cellular,16,jul,136.0,,-1.0,0.0,unknown,no
55.0,technician,married,secondary,no,0.0,no,no,cellular,19,nov,336.0,1.0,-1.0,0.0,unknown,no
43.0,blue-collar,divorced,primary,no,328.0,no,yes,cellular,8,jul,192.0,1.0,-1.0,0.0,unknown,no
34.0,housemaid,married,tertiary,no,0.0,no,no,cellular,26,may,141.0,1.0,,,failure,no
51.0,self-employed,married,primary,no,307.0,yes,yes,unknown,17,jun,65.0,2.0,-1.0,0.0,unknown,no
31.0,management,married,tertiary,no,1384.0,yes,no,cellular,30,jan,203.0,2.0,,,other,no
32.0,management,married,tertiary,no,0.0,no,no,cellular,26,aug,104.0,,-1.0,0.0,unknown,no
53.0,technician,married,secondary,no,719.0,yes,no,unknown,14,may,230.0,1.0,-1.0,0.0,unknown,no
44.0,management,divorced,tertiary,no,0.0,no,no,cellular,10,aug,71.0,1.0,-1.0,0.0,unknown,no
38.0,entrepreneur,married,tertiary,no,,yes,no,unknown,21,may,205.0,2.0,-1.0,0.0,unknown,no
47.0,self-employed,married,tertiary,no,,yes,no,unknown,14,may,162.0,1.0,-1.0,0.0,unknown,no
36.0,management,married,tertiary,no,0.0,yes,no,unknown,27,may,145.0,2.0,-1.0,0.0,unknown,no
30.0,management,single,tertiary,no,149.0,yes,no,unknown,3,jun,220.0,2.0,-1.0,0.0,unknown,no
46.0,blue-collar,married,secondary,no,-1400.0,yes,no,telephone,6,may,309.0,3.0,,,failure,no
33.0,entrepreneur,married,secondary,no,-118.0,yes,yes,unknown,27,may,421.0,3.0,-1.0,0.0,unknown,no
43.0,blue-collar,married,secondary,no,2160.0,no,no,cellular,8,sep,261.0,1.0,,,success,yes
38.0,management,married,tertiary,no,3452.0,no,no,cellular,13,aug,132.0,2.0,-1.0,0.0,unknown,no
27.0,technician,single,secondary,no,842.0,no,no,cellular,30,jul,273.0,1.0,,,other,no
38.0,management,married,unknown,no,3576.0,no,no,cellular,25,nov,349.0,2.0,,,success,yes
41.0,unemployed,married,tertiary,no,1666.0,no,no,unknown,9,jun,291.0,3.0,-1.0,0.0,unknown,no
29.0,technician,married,secondary,no,0.0,yes,no,cellular,28,jul,83.0,6.0,-1.0,0.0,unknown,no
39.0,services,married,secondary,no,0.0,yes,no,unknown,20,may,,2.0,-1.0,0.0,unknown,no
42.0,blue-collar,single,primary,no,1628.0,yes,no,cellular,5,feb,119.0,1.0,,,success,no
47.0,services,married,secondary,no,51.0,yes,yes,unknown,16,may,312.0,1.0,-1.0,0.0,unknown,no
30.0,blue-collar,single,secondary,yes,447.0,no,no,unknown,14,may,103.0,6.0,-1.0,0.0,unknown,no
34.0,admin.,married,secondary,no,396.0,yes,no,cellular,16,jul,101.0,3.0,-1.0,0.0,unknown,no
45.0,housemaid,married,primary,no,,no,no,unknown,20,jun,48.0,1.0,-1.0,0.0,unknown,no
43.0,admin.,married,secondary,no,3215.0,yes,no,cellular,21,jul,228.0,3.0,-1.0,0.0,unknown,no
59.0,blue-collar,married,primary,no,2814.0,no,no,unknown,20,jun,81.0,3.0,-1.0,0.0,unknown,no
50.0,technician,married,secondary,no,0.0,no,no,cellular,7,jul,152.0,2.0,-1.0,0.0,unknown,no
39.0,blue-collar,married,secondary,no,293.0,yes,no,unknown,23,may,160.0,3.0,-1.0,0.0,unknown,no
36.0,technician,married,secondary,no,474.0,yes,no,unknown,27,may,59.0,1.0,-1.0,0.0,unknown,no
44.0,blue-collar,married,secondary,no,,yes,no,cellular,21,nov,297.0,1.0,-1.0,0.0,unknown,no
36.0,technician,married,tertiary,no,0.0,no,no,cellular,22,aug,147.0,2.0,-1.0,0.0,unknown,no
27.0,management,single,tertiary,no,88.0,no,no,cellular,4,may,143.0,1.0,-1.0,0.0,unknown,no
29.0,services,married,secondary,no,308.0,yes,no,unknown,28,may,75.0,1.0,-1.0,0.0,unknown,no
70.0,retired,married,secondary,no,1164.0,no,no,telephone,14,may,338.0,3.0,,,failure,no
44.0,management,married,tertiary,no,,no,no,unknown,11,jun,29.0,2.0,-1.0,0.0,unknown,no
55.0,management,married,tertiary,no,0.0,yes,no,unknown,14,may,159.0,2.0,-1.0,0.0,unknown,no
36.0,technician,divorced,secondary,no,-435.0,yes,no,unknown,2,jun,85.0,,-1.0,0.0,unknown,no
28.0,technician,single,secondary,no,389.0,yes,no,cellular,11,may,15.0,,-1.0,0.0,unknown,no
50.0,management,divorced,tertiary,no,356.0,no,no,cellular,8,may,198.0,2.0,,,other,no
49.0,technician,married,secondary,no,2718.0,no,no,unknown,19,may,114.0,2.0,-1.0,0.0,unknown,no
71.0,retired,divorced,tertiary,no,261.0,no,no,cellular,12,aug,,2.0,-1.0,0.0,unknown,no
31.0,admin.,single,secondary,no,757.0,no,no,cellular,3,feb,343.0,2.0,-1.0,0.0,unknown,no
45.0,management,single,tertiary,no,16.0,no,no,cellular,31,jul,59.0,2.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,secondary,no,-422.0,no,no,cellular,9,jul,31.0,1.0,-1.0,0.0,unknown,no
45.0,admin.,married,secondary,no,248.0,no,no,cellular,16,jul,212.0,2.0,-1.0,0.0,unknown,no
47.0,technician,married,primary,no,145.0,yes,no,unknown,7,may,157.0,6.0,-1.0,0.0,unknown,no
60.0,retired,divorced,secondary,no,598.0,no,yes,cellular,8,jul,96.0,1.0,-1.0,0.0,unknown,no
35.0,management,married,tertiary,no,949.0,yes,no,unknown,27,may,245.0,2.0,-1.0,0.0,unknown,no
31.0,technician,single,tertiary,no,614.0,no,no,cellular,11,aug,72.0,4.0,-1.0,0.0,unknown,no
33.0,blue-collar,married,primary,no,1209.0,yes,no,cellular,16,apr,,1.0,-1.0,0.0,unknown,no
50.0,self-employed,married,tertiary,no,202.0,yes,no,cellular,15,apr,107.0,1.0,,,failure,no
51.0,blue-collar,married,secondary,no,1840.0,yes,no,cellular,18,aug,312.0,3.0,-1.0,0.0,unknown,no
34.0,technician,married,secondary,no,114.0,yes,yes,cellular,4,jun,153.0,1.0,,,other,no
56.0,services,married,secondary,no,-229.0,no,yes,cellular,23,jul,55.0,,-1.0,0.0,unknown,no
29.0,services,married,secondary,no,182.0,yes,no,telephone,13,may,38.0,3.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,secondary,no,401.0,no,no,cellular,14,aug,96.0,3.0,-1.0,0.0,unknown,no
44.0,technician,divorced,unknown,no,759.0,yes,no,unknown,23,may,397.0,1.0,-1.0,0.0,unknown,no
55.0,retired,married,secondary,no,,no,yes,telephone,30,jul,208.0,3.0,-1.0,0.0,unknown,no
35.0,student,single,unknown,no,0.0,no,no,telephone,28,jan,122.0,3.0,-1.0,0.0,unknown,no
36.0,technician,married,tertiary,no,629.0,yes,yes,cellular,29,dec,109.0,1.0,,,failure,no
54.0,retired,married,secondary,no,153.0,yes,yes,unknown,26,may,74.0,1.0,-1.0,0.0,unknown,no
32.0,management,married,tertiary,no,553.0,yes,no,cellular,22,jul,72.0,1.0,-1.0,0.0,unknown,no
36.0,management,divorced,tertiary,no,1057.0,no,no,cellular,5,feb,383.0,2.0,-1.0,0.0,unknown,no
60.0,retired,married,secondary,no,78.0,yes,no,unknown,12,may,113.0,3.0,-1.0,0.0,unknown,no
32.0,technician,single,secondary,no,-28.0,no,yes,unknown,4,jul,400.0,1.0,-1.0,0.0,unknown,no
57.0,management,married,tertiary,no,929.0,no,no,cellular,19,aug,387.0,,-1.0,0.0,unknown,no
34.0,blue-collar,married,primary,no,428.0,yes,no,cellular,18,may,59.0,2.0,-1.0,0.0,unknown,no
27.0,student,single,secondary,no,268.0,yes,no,cellular,13,may,528.0,1.0,,,failure,no
52.0,management,single,tertiary,no,83.0,no,no,cellular,26,aug,,6.0,-1.0,0.0,unknown,yes
45.0,admin.,divorced,unknown,no,998.0,yes,no,telephone,30,jul,38.0,2.0,-1.0,0.0,unknown,no
58.0,admin.,single,secondary,no,2223.0,no,no,cellular,4,dec,,2.0,,,success,no
39.0,blue-collar,single,primary,no,6.0,yes,no,cellular,19,nov,286.0,2.0,-1.0,0.0,unknown,no
48.0,blue-collar,single,secondary,no,312.0,yes,yes,cellular,3,feb,369.0,2.0,-1.0,0.0,unknown,no
36.0,management,single,secondary,no,0.0,no,no,cellular,13,aug,333.0,5.0,-1.0,0.0,unknown,no
31.0,technician,single,secondary,no,691.0,yes,no,cellular,8,may,198.0,1.0,-1.0,0.0,unknown,no
41.0,management,married,tertiary,no,771.0,yes,no,cellular,26,aug,106.0,,-1.0,0.0,unknown,no
30.0,self-employed,single,secondary,no,192.0,no,no,cellular,22,jul,423.0,1.0,-1.0,0.0,unknown,no
57.0,retired,married,tertiary,no,0.0,no,no,cellular,12,aug,116.0,4.0,-1.0,0.0,unknown,no
29.0,admin.,single,secondary,no,1070.0,yes,no,unknown,19,may,30.0,1.0,,,other,yes
29.0,services,divorced,secondary,no,84.0,yes,no,cellular,13,apr,,2.0,-1.0,0.0,unknown,yes
30.0,management,single,tertiary,no,2.0,no,no,cellular,16,jun,102.0,1.0,,,failure,no
44.0,management,married,tertiary,no,1242.0,yes,no,cellular,6,aug,384.0,6.0,-1.0,0.0,unknown,no
33.0,student,single,unknown,no,,no,no,cellular,4,sep,156.0,2.0,,,failure,no
56.0,admin.,divorced,secondary,no,3337.0,yes,no,telephone,17,nov,99.0,3.0,-1.0,0.0,unknown,no
26.0,services,single,secondary,no,1347.0,no,no,telephone,18,jun,280.0,6.0,,,other,yes
52.0,technician,married,secondary,no,64.0,no,no,telephone,29,aug,20.0,2.0,-1.0,0.0,unknown,no
32.0,management,single,secondary,no,249.0,yes,no,unknown,2,jun,258.0,1.0,-1.0,0.0,unknown,no
36.0,technician,single,secondary,no,0.0,no,no,cellular,29,aug,85.0,6.0,-1.0,0.0,unknown,no
26.0,blue-collar,married,secondary,no,128.0,no,no,unknown,4,jul,355.0,1.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,secondary,no,196.0,yes,no,unknown,5,jun,66.0,3.0,-1.0,0.0,unknown,no
34.0,technician,married,secondary,no,351.0,yes,no,cellular,18,jul,467.0,1.0,-1.0,0.0,unknown,no
26.0,services,single,secondary,no,,yes,no,cellular,7,may,582.0,2.0,,,failure,no
32.0,services,married,secondary,no,38.0,yes,no,cellular,15,may,,1.0,-1.0,0.0,unknown,yes
30.0,management,single,tertiary,yes,35.0,no,no,cellular,30,jul,185.0,4.0,-1.0,0.0,unknown,no
27.0,technician,single,secondary,no,235.0,yes,no,cellular,12,may,13.0,5.0,-1.0,0.0,unknown,no
42.0,admin.,single,secondary,no,30.0,yes,no,cellular,4,feb,98.0,1.0,,,failure,no
33.0,blue-collar,single,primary,no,92.0,yes,no,unknown,9,may,127.0,1.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,secondary,no,67.0,no,no,unknown,3,jun,45.0,2.0,-1.0,0.0,unknown,no
45.0,blue-collar,married,secondary,no,,yes,no,cellular,29,jan,244.0,3.0,-1.0,0.0,unknown,no
36.0,entrepreneur,married,tertiary,no,3057.0,no,no,unknown,16,jun,,4.0,-1.0,0.0,unknown,yes
39.0,management,single,tertiary,no,0.0,yes,no,cellular,12,may,561.0,4.0,,,failure,no
33.0,management,single,tertiary,no,349.0,no,no,cellular,22,aug,182.0,1.0,-1.0,0.0,unknown,no
47.0,services,married,secondary,no,2322.0,no,no,cellular,22,aug,618.0,1.0,-1.0,0.0,unknown,no
49.0,entrepreneur,married,secondary,no,167.0,yes,yes,unknown,6,may,198.0,3.0,-1.0,0.0,unknown,no
46.0,management,divorced,secondary,no,558.0,no,no,cellular,19,aug,126.0,6.0,-1.0,0.0,unknown,no
31.0,services,married,secondary,no,-230.0,yes,yes,cellular,16,jul,,1.0,-1.0,0.0,unknown,no
43.0,unemployed,divorced,secondary,no,,yes,no,cellular,21,nov,63.0,1.0,-1.0,0.0,unknown,no
30.0,blue-collar,single,secondary,yes,239.0,yes,no,unknown,21,may,412.0,1.0,-1.0,0.0,unknown,yes
43.0,management,divorced,tertiary,no,497.0,no,no,cellular,13,may,66.0,1.0,,,failure,no
42.0,blue-collar,married,secondary,no,179.0,yes,no,cellular,17,nov,96.0,1.0,-1.0,0.0,unknown,no
30.0,admin.,single,tertiary,no,305.0,no,no,cellular,30,apr,633.0,1.0,,,success,yes
33.0,management,single,tertiary,no,-67.0,yes,no,unknown,5,may,364.0,1.0,-1.0,0.0,unknown,no
41.0,admin.,married,secondary,no,,no,no,unknown,30,may,298.0,3.0,-1.0,0.0,unknown,no
29.0,blue-collar,single,secondary,no,770.0,yes,no,cellular,17,apr,341.0,1.0,-1.0,0.0,unknown,no
38.0,unemployed,married,secondary,no,-673.0,yes,no,unknown,26,may,364.0,1.0,-1.0,0.0,unknown,no
29.0,technician,married,tertiary,no,858.0,yes,no,cellular,12,jun,234.0,,,,failure,no
,housemaid,married,primary,no,0.0,no,no,cellular,23,feb,639.0,1.0,,,failure,yes
38.0,management,single,tertiary,no,,no,no,cellular,8,aug,310.0,4.0,-1.0,0.0,unknown,no
36.0,blue-collar,divorced,primary,no,117.0,yes,no,unknown,2,jun,123.0,4.0,-1.0,0.0,unknown,no
38.0,self-employed,married,tertiary,no,846.0,no,no,cellular,2,jun,253.0,1.0,-1.0,0.0,unknown,no
44.0,management,married,secondary,yes,0.0,yes,no,cellular,11,jul,96.0,2.0,-1.0,0.0,unknown,no
31.0,management,married,tertiary,no,1331.0,no,no,cellular,30,apr,297.0,1.0,,,success,yes
31.0,services,single,secondary,no,31.0,yes,yes,unknown,26,may,501.0,2.0,-1.0,0.0,unknown,no
57.0,admin.,divorced,primary,no,179.0,yes,no,cellular,15,may,67.0,1.0,,,failure,no
37.0,blue-collar,married,primary,no,543.0,yes,no,unknown,21,may,281.0,1.0,-1.0,0.0,unknown,no
50.0,blue-collar,married,secondary,no,253.0,yes,yes,cellular,5,may,475.0,2.0,-1.0,0.0,unknown,no
60.0,retired,married,primary,no,,no,no,cellular,6,oct,205.0,1.0,-1.0,0.0,unknown,no
51.0,management,married,tertiary,no,,yes,no,cellular,8,oct,272.0,1.0,,,other,no
48.0,blue-collar,married,secondary,no,1738.0,yes,no,cellular,15,apr,349.0,1.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,primary,no,-97.0,yes,no,cellular,3,feb,216.0,4.0,,,failure,no
36.0,blue-collar,married,secondary,no,199.0,yes,no,cellular,9,jul,183.0,1.0,-1.0,0.0,unknown,no
43.0,management,married,tertiary,no,489.0,yes,no,cellular,8,may,130.0,1.0,,,other,no
31.0,admin.,married,primary,no,355.0,yes,yes,unknown,4,jun,61.0,6.0,-1.0,0.0,unknown,no
49.0,technician,single,secondary,no,-97.0,yes,no,unknown,6,jun,92.0,2.0,-1.0,0.0,unknown,no
35.0,management,divorced,tertiary,no,473.0,no,yes,cellular,5,aug,37.0,2.0,-1.0,0.0,unknown,no
44.0,entrepreneur,married,secondary,no,,yes,no,cellular,19,nov,354.0,2.0,-1.0,0.0,unknown,no
34.0,self-employed,married,tertiary,no,263.0,no,no,cellular,4,may,203.0,1.0,,,other,no
46.0,blue-collar,married,secondary,no,781.0,no,no,unknown,13,may,152.0,1.0,-1.0,0.0,unknown,no
49.0,blue-collar,married,primary,no,1032.0,yes,no,unknown,2,jun,41.0,5.0,-1.0,0.0,unknown,no
32.0,blue-collar,married,secondary,no,119.0,no,no,cellular,4,may,20.0,5.0,-1.0,0.0,unknown,no
35.0,management,divorced,tertiary,no,434.0,yes,no,cellular,11,may,277.0,1.0,,,success,no
51.0,admin.,married,secondary,no,2967.0,no,no,unknown,17,jun,83.0,2.0,-1.0,0.0,unknown,no
57.0,retired,divorced,secondary,no,-331.0,yes,no,unknown,6,may,531.0,1.0,-1.0,0.0,unknown,no
59.0,management,married,tertiary,no,1585.0,no,no,telephone,28,aug,91.0,5.0,-1.0,0.0,unknown,no
40.0,services,divorced,unknown,no,,yes,no,unknown,5,may,315.0,1.0,-1.0,0.0,unknown,no
49.0,management,single,tertiary,no,588.0,no,no,cellular,28,aug,70.0,,-1.0,0.0,unknown,no
51.0,management,married,secondary,no,3180.0,yes,no,cellular,9,jul,384.0,1.0,-1.0,0.0,unknown,no
35.0,admin.,married,secondary,yes,0.0,no,yes,unknown,4,jul,105.0,3.0,-1.0,0.0,unknown,no
29.0,self-employed,married,secondary,no,-76.0,yes,no,unknown,27,may,305.0,2.0,-1.0,0.0,unknown,no
32.0,services,single,secondary,no,152.0,yes,no,cellular,25,may,158.0,2.0,-1.0,0.0,unknown,yes
37.0,housemaid,divorced,secondary,no,1040.0,yes,no,cellular,13,may,199.0,1.0,,,failure,no
49.0,unemployed,married,primary,no,-384.0,yes,no,unknown,27,may,25.0,1.0,-1.0,0.0,unknown,no
45.0,technician,married,unknown,no,473.0,yes,no,unknown,27,may,147.0,1.0,-1.0,0.0,unknown,no
34.0,technician,single,secondary,no,475.0,yes,no,cellular,29,jul,538.0,,-1.0,0.0,unknown,no
53.0,technician,married,secondary,no,0.0,no,no,cellular,22,aug,77.0,,-1.0,0.0,unknown,no
42.0,entrepreneur,married,primary,no,149.0,no,no,cellular,20,aug,94.0,2.0,-1.0,0.0,unknown,no
43.0,technician,married,secondary,no,3285.0,yes,no,unknown,13,may,,2.0,-1.0,0.0,unknown,yes
52.0,retired,married,secondary,no,424.0,no,no,cellular,19,nov,143.0,1.0,,,failure,no
34.0,blue-collar,single,secondary,no,79.0,no,yes,cellular,20,nov,104.0,1.0,-1.0,0.0,unknown,no
34.0,technician,divorced,tertiary,no,674.0,yes,no,cellular,7,aug,587.0,2.0,-1.0,0.0,unknown,yes
27.0,services,married,secondary,no,0.0,yes,no,cellular,22,jul,,,-1.0,0.0,unknown,yes
43.0,unemployed,married,tertiary,no,58.0,yes,no,cellular,9,feb,48.0,4.0,-1.0,0.0,unknown,no
41.0,technician,married,tertiary,no,532.0,yes,no,cellular,9,jul,74.0,1.0,-1.0,0.0,unknown,no
72.0,retired,married,secondary,no,,no,no,cellular,12,nov,427.0,1.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,primary,no,422.0,yes,no,cellular,14,may,73.0,1.0,-1.0,0.0,unknown,no
41.0,management,married,tertiary,no,437.0,yes,no,unknown,3,jun,14.0,,-1.0,0.0,unknown,no
36.0,blue-collar,divorced,primary,no,-308.0,yes,no,cellular,12,may,,1.0,-1.0,0.0,unknown,yes
51.0,housemaid,married,primary,no,30.0,yes,no,cellular,14,jul,333.0,2.0,-1.0,0.0,unknown,no
37.0,self-employed,married,tertiary,no,137.0,no,no,cellular,13,aug,244.0,6.0,-1.0,0.0,unknown,no
42.0,admin.,single,secondary,no,-247.0,yes,yes,telephone,21,oct,519.0,1.0,,,other,yes
26.0,admin.,single,secondary,no,321.0,yes,no,cellular,22,jul,242.0,,-1.0,0.0,unknown,no
23.0,services,single,secondary,no,250.0,yes,no,cellular,18,may,222.0,1.0,-1.0,0.0,unknown,no
50.0,management,married,tertiary,no,-470.0,yes,no,cellular,19,nov,130.0,2.0,,,failure,no
37.0,blue-collar,married,secondary,no,140.0,yes,yes,cellular,7,may,490.0,1.0,-1.0,0.0,unknown,no
35.0,management,married,tertiary,no,2793.0,no,no,cellular,20,nov,258.0,2.0,-1.0,0.0,unknown,no
37.0,management,married,tertiary,no,410.0,no,no,cellular,29,jan,337.0,2.0,-1.0,0.0,unknown,no
,retired,divorced,unknown,no,2628.0,no,no,telephone,8,jul,220.0,,,,failure,no
39.0,technician,married,secondary,no,116.0,no,no,cellular,24,aug,79.0,2.0,,,success,no
47.0,services,married,secondary,no,0.0,yes,no,telephone,9,jul,250.0,1.0,-1.0,0.0,unknown,no
44.0,blue-collar,married,secondary,no,878.0,yes,no,cellular,2,jun,130.0,1.0,-1.0,0.0,unknown,no
36.0,management,single,tertiary,no,2944.0,no,no,cellular,18,aug,,,-1.0,0.0,unknown,yes
33.0,blue-collar,single,secondary,no,,yes,yes,cellular,17,apr,515.0,1.0,,,other,no
42.0,services,married,secondary,no,96.0,yes,no,cellular,5,may,238.0,3.0,,,failure,no
35.0,technician,single,tertiary,no,2288.0,no,no,telephone,28,may,32.0,2.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,secondary,no,472.0,yes,no,unknown,13,may,,2.0,-1.0,0.0,unknown,no
58.0,services,married,primary,no,65.0,no,no,unknown,27,jun,162.0,1.0,-1.0,0.0,unknown,no
46.0,management,married,tertiary,no,0.0,no,no,unknown,7,may,70.0,2.0,-1.0,0.0,unknown,no
41.0,admin.,single,secondary,no,400.0,yes,no,unknown,4,jun,99.0,6.0,-1.0,0.0,unknown,no
58.0,technician,married,secondary,no,,yes,no,unknown,13,may,325.0,1.0,-1.0,0.0,unknown,no
33.0,blue-collar,married,secondary,no,137.0,no,yes,cellular,18,jul,305.0,,-1.0,0.0,unknown,no
31.0,unemployed,married,secondary,no,24.0,yes,no,cellular,19,nov,631.0,1.0,-1.0,0.0,unknown,no
55.0,technician,divorced,secondary,no,3450.0,no,no,cellular,10,feb,169.0,1.0,,,failure,yes
38.0,technician,single,secondary,no,311.0,yes,no,cellular,28,may,61.0,2.0,-1.0,0.0,unknown,no
55.0,housemaid,married,secondary,no,139.0,no,no,cellular,22,aug,256.0,2.0,-1.0,0.0,unknown,no
47.0,management,single,tertiary,no,0.0,no,no,unknown,11,jun,58.0,3.0,-1.0,0.0,unknown,no
51.0,housemaid,married,primary,no,492.0,yes,no,unknown,20,may,142.0,3.0,-1.0,0.0,unknown,no
46.0,management,single,tertiary,no,334.0,yes,no,telephone,4,may,36.0,6.0,,,other,no
61.0,management,married,tertiary,no,997.0,no,no,cellular,10,mar,106.0,1.0,-1.0,0.0,unknown,yes
47.0,management,single,tertiary,no,440.0,no,no,cellular,21,aug,71.0,4.0,-1.0,0.0,unknown,no
34.0,technician,married,secondary,no,47.0,no,no,cellular,25,aug,132.0,6.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,secondary,no,1298.0,yes,no,unknown,20,may,120.0,1.0,-1.0,0.0,unknown,no
41.0,management,divorced,tertiary,no,3355.0,no,no,cellular,14,oct,181.0,2.0,,,failure,no
36.0,blue-collar,divorced,secondary,no,-11.0,no,no,unknown,5,jun,152.0,2.0,-1.0,0.0,unknown,no
26.0,blue-collar,single,secondary,no,396.0,yes,no,unknown,28,may,302.0,1.0,-1.0,0.0,unknown,no
35.0,management,married,tertiary,no,8.0,no,no,cellular,23,apr,93.0,3.0,-1.0,0.0,unknown,yes
36.0,blue-collar,married,secondary,no,1409.0,no,no,unknown,17,jun,235.0,2.0,-1.0,0.0,unknown,no
26.0,management,single,tertiary,no,170.0,no,no,cellular,15,jun,129.0,1.0,-1.0,0.0,unknown,yes
58.0,management,married,primary,no,2769.0,yes,no,cellular,11,jul,94.0,2.0,-1.0,0.0,unknown,no
50.0,blue-collar,married,secondary,no,2320.0,yes,no,cellular,7,apr,310.0,1.0,-1.0,0.0,unknown,no
61.0,retired,married,secondary,no,76.0,yes,no,cellular,15,jul,195.0,,-1.0,0.0,unknown,no
28.0,technician,single,secondary,no,2034.0,yes,no,unknown,21,may,196.0,1.0,-1.0,0.0,unknown,no
49.0,blue-collar,single,primary,no,3018.0,yes,no,unknown,15,may,93.0,1.0,-1.0,0.0,unknown,no
,retired,married,secondary,no,921.0,no,no,telephone,17,apr,394.0,2.0,-1.0,0.0,unknown,yes
53.0,blue-collar,married,secondary,no,483.0,yes,no,cellular,3,feb,288.0,3.0,-1.0,0.0,unknown,no
46.0,self-employed,married,secondary,no,390.0,yes,no,cellular,31,jul,208.0,2.0,-1.0,0.0,unknown,no
47.0,management,married,tertiary,no,0.0,no,no,cellular,27,oct,508.0,1.0,-1.0,0.0,unknown,yes
42.0,blue-collar,single,primary,no,92.0,no,no,cellular,30,jul,86.0,2.0,-1.0,0.0,unknown,no
56.0,services,married,secondary,no,,yes,no,cellular,21,nov,189.0,1.0,-1.0,0.0,unknown,no
42.0,technician,married,secondary,no,2.0,no,no,unknown,29,may,249.0,2.0,-1.0,0.0,unknown,no
49.0,housemaid,married,primary,no,249.0,yes,no,cellular,21,nov,450.0,1.0,-1.0,0.0,unknown,no
43.0,unemployed,single,unknown,no,3274.0,yes,no,cellular,22,may,,1.0,,,failure,no
39.0,services,married,secondary,no,,yes,no,unknown,20,may,175.0,2.0,-1.0,0.0,unknown,no
66.0,retired,married,primary,no,206.0,no,no,cellular,9,feb,479.0,1.0,-1.0,0.0,unknown,yes
30.0,technician,single,tertiary,no,2325.0,no,no,cellular,5,apr,270.0,3.0,,,other,no
